λ,u_s,q_s,u_a,q_a,u_b,q_b,θs,θa,θb,Ps,Pa,Pb,mean_u,mean_q,p_mean,std_u,std_q,std_p,θ,std_θ
"0,049422544872220295","-4,1855650839564476","5,403003137754945","-3,8543812809181768","1,4183671832450921","-3,575285964755407","1,8965152009109716","-18,882003293397375","-34,89848782836338","-31,028112798231543","6,834573723256273","4,107069578811523","4,047152040270217","-3,8717441098766767","2,905961840637003","4,996265114112671","0,2494477255930001","1,776432344397762","1,0511476861375988","63,445145224919855","7,937572884369767"
"0,0494406560949698","-4,244420672971048","4,540660407487875","-3,816431833850334","1,4264190271024322","-3,9004045150619233","1,3623807483760833","-21,534336885799313","-34,75320325583417","-35,37304581910513","6,215521199808746","4,074288058459548","4,131493275398281","-3,987085673961102","2,4431533943221306","4,807100844555525","0,18516448378680778","1,4833918291076866","0,7694002589878567","60,74929037014179","7,354215156899991"
"0,0494587673177193","-4,417226829559712","4,797706106854481","-3,749228682653932","1,3239352340730293","-3,7963551180857737","1,9552615980638701","-21,317816617030136","-35,275375741871414","-31,37493898025122","6,521493444873721","3,9761187380226644","4,270288058138388","-3,98760354343314","2,692300979663793","4,922633413678258","0,3043981506905871","1,510891857296676","0,862346433480514","62,01297455368415","7,188795530701066"
"0,0494768785404688","-4,267588934307257","4,551184069263922","-4,23787642033768","1,0542640050493561","-3,504702488831975","1,5348522129279163","-21,579055182283355","-38,01500432909637","-33,17471361148446","6,239037725847109","4,367043524673966","3,8260568279567884","-4,00338928115897","2,3801000957470646","4,8107126928259545","0,3528333846663222","1,5476747012716183","0,8200784257283512","60,36619196201376","7,740448757482943"
"0,0494949897632183","-4,43351691636509","4,068511203550094","-4,13643828924942","0,8269998516442318","-3,6614394260758027","1,5490925551164934","-23,729145102397467","-39,34695039489025","-33,533803591400826","6,017379467933532","4,218299476730908","3,975654212219625","-4,07713154389677","2,14820120343694","4,737111052294688","0,3179768128717291","1,3894956736175677","0,6869797534867463","58,892156362436296","7,2852366570817795"
"0,049513100985967805","-4,339654445388617","4,061999413332142","-3,6457741806503776","1,1613242620070252","-3,53378094473047","1,4598263304061778","-23,446401392612955","-36,165625639315856","-33,77709175418781","5,944109684325471","3,826270170521561","3,8234409476657722","-3,839736523589822","2,2277166685817815","4,531273600837602","0,35643986648023623","1,3027460131011288","0,7081189239561269","60,060603915981424","7,067228879979193"
"0,0495312122087173","-3,548177256928823","3,8956061633505943","-4,199528883936335","1,1379046406720799","-3,2354679168116025","1,0621232680831252","-21,1638666810775","-37,41958346054225","-35,91314211269677","5,269279763546635","4,350961941718016","3,405342637286414","-3,6610580192255866","2,0318780240352665","4,341861447517021","0,4015884601229575","1,318217897280187","0,7037175566380174","59,515082443575224","7,438528934532266"
"0,0495493234314668","-3,8255102198861564","3,750945232146278","-3,9612014283920964","1,4883379369123828","-3,5866332690744596","0,6507228107313329","-22,78193402555647","-34,703674240039604","-39,858342720973","5,357622474289722","4,23157967793922","3,6451856445506072","-3,791114972450904","1,9633353265966644","4,411462598926517","0,1548388437015506","1,3094685068673593","0,5977812750124394","58,68932425057645","7,322075514399293"
"0,04956743465421631","-4,149653268082899","3,625625100670929","-3,801708523068476","1,5024402447731524","-3,721962993711783","1,443576558155451","-24,427858013587727","-34,21800127780412","-34,40052015056764","5,5104246311809915","4,087825141011478","3,992107439162418","-3,891108261621053","2,190547301199844","4,5301190704516285","0,18569505044177823","1,015037750135969","0,5160893323253948","59,68893569665505","5,543091706701686"
"0,0495855458769658","-3,8397000468481552","3,596432594794461","-3,925396906146841","1,4471859173770063","-3,995439609637954","1,6168453042744046","-23,436859913390563","-34,88122809360729","-33,98408257188118","5,260952751989486","4,183669197037633","4,310188674781892","-3,920178854210983","2,2201546054819574","4,584936874603003","0,06368738181666969","0,9756371951328872","0,4755586708686296","59,762309310160866","5,216133716100161"
"0,049603657099715204","-4,153935023948699","3,326988815998818","-3,6646366568637783","1,5479883985557745","-3,9315049565097007","1,3651972712091813","-25,653951746799628","-33,55009772859384","-35,42533703054293","5,322032578345317","3,9781691654444513","4,161789856825707","-3,9166922124407257","2,080058161921258","4,487330533538491","0,20002964121704914","0,8848654101492416","0,4457830957011893","58,98583183039476","4,966523723726418"
"0,049621768322464704","-4,387119493718316","3,2305959172756618","-3,3178111698803345","1,1852701373274475","-3,3618069090022393","1,4710228098226066","-26,81636841878467","-35,170502955309864","-33,183649734949434","5,448262790365515","3,523171335235194","3,6695577118276237","-3,6889125242002963","1,9622962881419053","4,2136639458094445","0,4940334910900091","0,9043788326452397","0,6036936519257435","59,00524679218968","5,606040064370026"
"0,0496398795452142","-3,871463748066882","3,430232926839058","-3,9550745545198116","1,1817178745426329","-3,2170860128812504","1,5848688046710695","-24,229047406891265","-36,68231560734277","-31,886623828531576","5,172497412755943","4,127841066080869","3,586286595114184","-3,6812081051559815","2,0656065353509203","4,295541691316998","0,32995421817986886","0,9788723305842999","0,5491142457275202","59,64886892108254","5,694265496632856"
"0,0496579907679637","-3,7846611775004924","3,126199188770621","-3,9827493141664534","1,3557760510337387","-3,6214097933917664","1,4548982784798399","-25,221336037833414","-35,600402299188644","-34,05612371103727","4,908847277757733","4,207186803560069","3,9027346684597197","-3,796273428352904","1,9789578394280667","4,339589583259174","0,1477445895136031","0,8122308125257923","0,39229918032982486","58,766281212007215","4,712029126507064"
"0,0496761019907132","-4,105810375460856","3,0728954709560092","-3,764841693463573","1,3227735991435035","-3,6019996770649607","1,2423227957114367","-26,593930674856807","-35,32056127998517","-35,48539197097089","5,128388188764962","3,9904589925762575","3,8102188391640133","-3,8242172486631296","1,8793306219369832","4,309688673501745","0,20992125090293853","0,8446166268604055","0,41273783388189667","58,08541624139157","5,0193851396934255"
"0,0496942132134627","-3,9558231531300154","3,3699708550316383","-3,838247525155077","1,3126959137960181","-3,3023192131741417","1,6312962117784906","-24,78613988429605","-35,55955404554922","-31,855659075717114","5,196656654292466","4,056515083967498","3,6832647904083595","-3,6987966304864113","2,1046543268687157","4,312145509556108","0,2844313202425512","0,9041187144766386","0,504232418780725","59,82016654853875","5,234470987026493"
"0,0497123244362122","-3,8960338784678266","3,205565288898979","-3,8823024750088995","1,228785837271016","-3,768240628232719","1,8950325907949725","-25,276626732058954","-36,218461448937425","-31,651183220805656","5,045267961522266","4,072123173645176","4,2179125112357205","-3,8488589939031486","2,109794572321656","4,44510121546772","0,05728076188253922","0,8211805654570692","0,39290291529481985","59,36491851844001","4,586160240842078"
"0,049730435658961694","-3,981159812794683","3,346567202147653","-3,8158211006881833","1,5474480487080318","-3,3323081567080393","1,3805286980167502","-24,97477754220871","-33,96286800043675","-33,7482281696458","5,20087930003204","4,117655417334904","3,606956769537272","-3,7097630233969685","2,0915146496241452","4,308497162301405","0,2753038984112248","0,8900686114398259","0,4928277169354237","59,70686042996367","5,17306046428239"
"0,0497485468817112","-3,8225486986653374","2,999280835729413","-3,862418489568562","1,7307015560856454","-3,742793027098632","1,3415190669079833","-25,940628403225478","-32,93172190051028","-35,14046808485139","4,858761579378205","4,232446628700516","3,9759493269627835","-3,809253405110844","2,0238338195743473","4,355719178347169","0,04973353289154295","0,7078080782552081","0,33173831447238683","58,99072223723823","4,074390651184016"
"0,0497666581044607","-3,802981648312241","3,47877080727088","-3,960736377675119","1,4856531170158278","-3,746191917673705","1,7321007584297938","-23,77466930664092","-34,71958697568142","-32,59296125110717","5,154077584487818","4,230200685255708","4,127242047832531","-3,836636647887022","2,2321748942388338","4,503840105858686","0,09076278817741859","0,8871997662235853","0,44645617097504725","60,09553219253365","4,816135584590586"
"0,049784769327210196","-4,057438810299005","3,4300805512331984","-3,6537862061493653","1,3465407327874988","-3,679593239263147","1,184364239351713","-24,89473292245211","-34,884747021515096","-36,07899952537282","5,313027600838231","3,894011502975212","3,8655045023756247","-3,796939418570506","1,98699517445747","4,357514535396356","0,18450194318348434","1,0225611170825737","0,49321738247968616","58,81186751223798","5,884333710451322"
"0,049802880549959704","-4,067819494842194","2,946566967827044","-3,5955348517962213","1,5364740505511925","-3,7373331322569405","1,1084376378550926","-27,040959794578953","-33,4308034174568","-36,7402117888038","5,022888843933107","3,9100669276239333","3,89824228832422","-3,8002291596317854","1,8638262187444432","4,27706601996042","0,19787222932811696","0,785302251765268","0,3847330416223464","58,06284398743391","4,7094532119437655"
"0,049820991772709204","-4,003257800343466","2,8423600631948416","-3,6556414958637298","1,4183907995098637","-3,7127766479568405","1,4399902696076845","-27,312400345956153","-34,39686050077897","-34,40067663874045","4,909692836100421","3,9211665619321807","3,98224590076736","-3,7905586480546787","1,9002470441041301","4,271035099599987","0,1521990000831197","0,6662328621096824","0,3257434883479873","58,31254545485855","3,9922441985796704"
"0,0498391029954586","-3,8899489145796724","3,3034347507623276","-4,04293056012703","1,4625139462670587","-3,8465067537779425","1,6360020633806007","-24,830656564231575","-35,05630609292847","-33,47945343537605","5,103369838703024","4,299329547386977","4,1799661431936155","-3,9264620761615485","2,133983586803329","4,527555176427872","0,08424363933138262","0,8299544366444433","0,3979483773736258","59,261766612121605","4,561551916728014"
"0,0498572142182081","-4,098542902360871","3,0412911666604","-3,4518480725700607","1,1326256136840513","-3,7945650884181163","1,6102142734895595","-26,71151564437488","-35,91711190979421","-33,50309022627368","5,103675722741332","3,632918371898661","4,122076444801952","-3,781652021116349","1,9280436846113371","4,2862235131473145","0,26416990895999254","0,8109717213360523","0,4328940591120097","58,507190408776296","4,8480882588659675"
"0,0498753254409576","-3,986549297769224","2,6559654097442094","-3,6575373834272997","1,0274327506129723","-3,615459398699375","1,2195507798593768","-28,163595257806257","-37,15475228232347","-35,67997390556987","4,79027426785795","3,7991048640700034","3,815606212425394","-3,753182026631966","1,6343163134055194","4,1349951147844495","0,16590730670714635","0,7266601641884725","0,3242893974232187","56,76531499142116","4,592417814024129"
"0,049893436663707096","-4,0408942549087525","2,6026685686285718","-3,8335674179320636","1,4626553916698941","-3,759301619375741","1,09399011288291","-28,607565383297413","-34,55809881023886","-36,88726781729885","4,806527858806361","4,103120756523175","3,915247505908998","-3,877921097405519","1,7197713577271252","4,274965373746178","0,1191610667926186","0,6421885163039153","0,2800474718350952","56,95810822412109","3,917296019962287"
"0,0499115478864566","-4,346153606989326","2,589878187904791","-3,9158828344427645","1,213836654337338","-4,065155645619047","1,4350582764655933","-29,60461738032131","-36,38886274406074","-35,27811857233137","5,059300367020259","4,099699720283958","4,311018751984362","-4,109064029017046","1,7462577062359073","4,49000627976286","0,1783801073109945","0,6033276552270711","0,285846729414105","56,5121879182061","3,5508173493221213"
"0,049929659109206104","-3,93551644377005","2,6911411281182462","-4,171437880501135","2,0461025188549025","-4,042936428677007","1,2591326121719901","-27,817666247409257","-31,935956891333756","-36,35065794793345","4,767654585918951","4,646227449075667","4,234471620091301","-4,049963584316064","1,998792086381713","4,549451218361973","0,09644261424839307","0,5855714048125699","0,27121684006252944","58,13393782073828","3,293575138394329"
"0,0499477703319556","-3,8844719407264168","2,722256821762803","-4,183505546958766","1,7715257663883384","-3,9314669774946234","1,2689231881627108","-27,48852085651757","-33,52476763168774","-36,05597890042461","4,7433958786849075","4,543129120156343","4,131174004152783","-3,999814821726602","1,920901925437951","4,472566334331344","0,13129824896636402","0,6026494781698689","0,28421819497181144","57,82626998290406","3,471203206744578"
"0,049965881554705105","-4,087720533374887","2,6574030530818655","-3,6088382637298686","1,527611412402403","-3,314782738449249","1,2120983471354094","-28,48617095734649","-33,528595900716965","-34,957164180503476","4,875576903865172","3,9188404204640537","3,529442874767843","-3,6704471785180015","1,7990376042065594","4,107953399699023","0,31854351088682337","0,6204732368419679","0,3935030083265707","58,05569010435238","3,9870109251056887"
"0,0499839927774546","-3,594940931566932","2,3026295334241347","-4,095284829826775","1,6476340915640941","-3,5598550750050464","1,5477534652858693","-28,679824264645077","-34,0419303634651","-33,25078220875298","4,2691571849315135","4,41430129659197","3,881766214539923","-3,750026945466251","1,8326723634246995","4,1884082320211355","0,24455402861467226","0,3348022711012588","0,2634452427325906","58,02259079323845","2,177179871309587"
"0,0500021040002041","-3,8912672972297893","2,291050632777485","-4,0839759646692375","1,3860390733884878","-3,6469413002784217","1,3361409682752379","-29,755908962644845","-35,626786130086806","-34,93926390073193","4,51562555804178","4,312767556100798","3,8839996826441627","-3,874061520725816","1,6710768914804035","4,23746426559558","0,17883298265630748","0,4388606727629309","0,23808324114932727","56,666478832751814","2,754311947486645"
"0,0500202152229536","-4,085251525171244","2,358305622936589","-4,082150907355106","1,519545305244851","-3,7588170290965817","1,5236374774866837","-30,001659101788558","-34,79132665522849","-33,967406934576516","4,7170844210262235","4,355797741529304","4,055881731637208","-3,975406487207644","1,8004961352227078","4,376254631397578","0,15315710557320567","0,39443440933918794","0,21375562301941728","57,18309261735026","2,3817154638004285"
"0,050038326445703094","-3,7096689319615197","2,2377359603533455","-3,827564286701437","1,2027141505721115","-3,5041623973374847","1,3806706114398433","-29,450449625865097","-36,2780040340103","-34,24756313948527","4,332332606462601","4,012077977410044","3,7663517419656465","-3,6804652053334803","1,6070402407884334","4,03692077527943","0,13363342582794033","0,45184801537631275","0,21725145208100738","56,79401576580368","2,9478852086264253"
"0,0500564376684526","-3,8636567773943837","2,257856592336904","-3,4334206634050437","1,3882381520911253","-3,7251968205600816","1,2484108323186023","-29,849348542166076","-33,9924967506492","-35,736326353894405","4,475015093277873","3,7034554970754154","3,9288192829603865","-3,67409142045317","1,631501858915544","4,0357632911045584","0,17932205643334892","0,4465632533756736","0,24339588030424053","56,97194746726893","2,9315896587405157"
"0,050074548891202005","-4,056050145579696","2,2381700628898344","-3,831832969905613","1,3903424643498596","-3,8705893881696576","1,303776715351484","-30,554817850409176","-35,028600351226004","-35,69215906662516","4,632596249822917","4,076272326210567","4,084274223813121","-3,9194908345516555","1,6440964141970593","4,264380933282202","0,09784971149848179","0,4215574553788783","0,18575200140200912","56,378216664732086","2,6154588546216297"
"0,0500926601139515","-3,712232118559075","2,442423493325692","-3,3269728052206","1,063009675397527","-3,6163798585319458","1,0311270633893281","-28,32875485549799","-36,140332398938796","-37,04286267564842","4,44365838277549","3,492669124991113","3,7605087823390915","-3,551861594103874","1,5121867440375159","3,8989454300352313","0,16376434178847019","0,6579054808160979","0,2955771581982317","56,53081470101696","4,428687072346687"
"0,050110771336701","-3,7814168798107928","2,045618978986157","-3,8749061033909835","1,3302877046835506","-3,5761473523602314","1,1260312268696706","-30,79405352650766","-35,52611235759574","-36,26110374228564","4,299263963297248","4,096896714261774","3,749236750283811","-3,744156778520669","1,500645970179793","4,048465809280945","0,1247809659375885","0,39427305464430723","0,18621488478016734","55,920376908862835","2,6011227402472885"
"0,050128882559450506","-4,256691607331288","1,678314575508368","-3,9785020836936296","1,530197655242769","-3,8531958690403787","1,521027031780436","-34,24091734831007","-34,48121597056131","-34,22932766905809","4,57560523365909","4,262626384526918","4,142540480984662","-4,0294631866884325","1,5765130875105244","4,32692403305689","0,1686218218748031","0,07208181602689775","0,1592107387596259","55,68387221157878","0,6025230360874485"
"0,0501469937822","-3,805400180358435","2,0345410250278677","-3,704832887783131","1,4147063904954766","-3,498431814305737","1,6701570863086441","-30,93450076024559","-34,550214058899584","-32,240057023707934","4,315139362198335","3,9657509878594537","3,876654466456033","-3,669554960815768","1,7064681672773296","4,05251493883794","0,12777791550864528","0,25434571550327784","0,15766433143923264","57,470016897734105","1,6720641473227529"
"0,0501651050049495","-3,7993862508954495","2,1213732974606225","-3,691129000891421","1,5013340095575156","-3,7166611027077434","1,707509933219547","-30,411677038358476","-33,9332009958751","-32,662492338299124","4,351500953771277","3,9847756661417897","4,090129573060511","-3,7357254514982046","1,7767390800792284","4,142135397657859","0,04620602479267509","0,2578199445569685","0,11818097979702899","57,71805571475933","1,6141335771683567"
"0,050183216227699","-3,779534970097007","2,5012896267418214","-3,58962221597089","1,252524168625079","-3,5453226637014197","1,6665098903284228","-28,251739386952224","-35,382313295579216","-32,41185955199896","4,5322548899010995","3,8018685466993345","3,917469592009283","-3,6381599499231054","1,8067745618984412","4,083864342869906","0,10158997598089155","0,5193646284415624","0,24695714178689393","58,20490374817518","3,2611864261997563"
"0,050201327450448495","-3,6666691020263578","2,3152735094776897","-3,743497708565153","1,0952103443872778","-3,793187781178062","1,574920488468406","-28,865068367665163","-36,84622841261089","-33,7259589111803","4,336467886130822","3,9004180279151432","4,107145978447334","-3,734451530589858","1,6618014474444578","4,114677297497766","0,05204561490041533","0,5018630340886892","0,2081196418677481","56,99434321315504","3,174878064451301"
"0,050219438673198","-3,97139372876023","2,1498217585957513","-3,6810106957522777","1,6356509112674433","-3,611371113044616","1,2511214310423582","-30,78606510656711","-33,02105517576232","-35,44594811361005","4,515938633614037","4,028050849452212","3,821950568930293","-3,7545918458523744","1,678864700301851","4,12198001733218","0,15591602482152134","0,36816313717171334","0,20653058791027176","57,04589637357637","2,3722823003577846"
"0,0502375498959475","-3,9533376565757643","2,3779648330486824","-3,8359073639687518","1,4825675704425074","-3,213924723766304","1,006960152269439","-29,486374187823998","-34,43431050533524","-36,301808444683225","4,6134147195018365","4,1124435444000325","3,3679787526489537","-3,667723248103607","1,6224975185868764","4,031279005516941","0,3244454694022581","0,5683888055843542","0,37345330238850255","56,931624801813236","3,790560089543271"
"0,050255661118697","-3,563615455179147","2,6779252545533394","-3,8693886495204812","1,5335123540309805","-3,277700923762789","1,489680237916146","-26,5382459344402","-34,190317415831494","-32,7793541486401","4,457649468202525","4,162190368183989","3,6003431165478306","-3,5702350094874724","1,9003726155001555","4,073394317644781","0,24160084861538061","0,5501038650259328","0,33272531670369","59,0127894908715","3,482630762837539"
"0,050273772341446504","-3,9964471398164525","2,917578381100888","-4,026363165599175","1,732707054908688","-3,573554635148299","1,2571122314902907","-26,93447376166377","-33,35791668021687","-35,30952261341075","4,948116141645665","4,383363329616214","3,788221732284475","-3,8654549801879754","1,9691325558332888","4,373233734515451","0,20676573011562274","0,6981927726238396","0,3636371318466177","58,497557372518585","4,088668419787177"
"0,050291883564196","-3,8958617525977415","2,9211788205371225","-4,106063347912507","1,3796772004406632","-3,94728283277319","1,1714635297255094","-26,568428135278502","-35,713575506850276","-36,73515608482303","4,869396728231188","4,331658503908895","4,117446850098115","-3,98306931109448","1,8241065169010984","4,439500694079399","0,08946761682753583","0,7803904846174164","0,3305420789127163","57,30306210773118","4,5246392839841745"
"0,0503099947869454","-4,075245673973749","3,099252889347252","-4,135964138498244","1,374307362338328","-3,5862585946349044","1,2371610647981646","-26,373378441091162","-35,80963498671849","-35,483483481681674","5,119862866851908","4,358316197927917","3,793654993254559","-3,932489469035632","1,9035737721612482","4,4239446860114615","0,246073900518757","0,8473246879397414","0,42517660471697283","57,914959920795724","4,925747403661844"
"0,0503281060096949","-3,9823482703929027","3,050997786731314","-3,7869937258843493","1,5206507286640425","-3,8988551581638125","1,5201568221604587","-26,271589753749517","-34,06114437270148","-34,34963825240263","5,016740499701048","4,080894524301493","4,1847279849831995","-3,8893990514803547","2,0306017791852717","4,42745433632858","0,08003296395962016","0,7215289646058735","0,33830727334844496","58,784221254676105","4,108466321110702"
